,col1,col2,col3
149,董方卓：如果安东尼值一亿欧 那恩佐值两亿欧,董方卓日前在直播时，谈到了安东尼与恩佐。他表示：“如果安东尼可以值一亿欧，我觉得恩佐都可以值到2个亿。从现在踢出来的内容来看，不是说安东尼不好，但恩佐真的比安东尼高2到3个维度。恩佐身体可以，脚下技术也好，也很有创造力，还有脚远射，踢球非常聪明，观察能力也强，可能跟梅西的交流也多。他在接球前的观察，其实也是非常丰富的，传球的能力也非常好。恩佐的球商很高，你看他几次关键拦截封堵、抢球位置，包括什么时候上、什么时候下，这块都做得非常好。”（Cinderella）,足球
150,队报：梅西腿筋受伤 可能会缺席对阵拜仁的比赛,2月10日，《队报》表示梅西腿筋受伤，他可能会缺席下周中，大巴黎对阵拜仁的首回合。梅西是在大巴黎对阵马赛的比赛中受伤的，赛后检查出来梅西腿筋受伤。在过去10天，梅西出战了10场比赛，而且每场都踢满了90分钟。（Cinderella）,足球
151,罗马诺：38岁蒂亚戈-席尔瓦与切尔西续约至2024,根据转会专家罗马诺报道，切尔西与38岁的巴西中后卫蒂亚戈-席尔瓦就续约至2024年6月。双方已经达成协议，将在未来几天正式官宣。（Cinderella）,足球
152,C罗：很高兴打进4球 并收获我的第500粒联赛进球,沙特联第16轮，利雅得胜利4-0大胜瓦赫达麦加，C罗上演大四喜。赛后，C罗发布ins写道：“很高兴打进4球，并且在球队的一场非常稳固的胜利中收获了我的第500个联赛进球！（Cinderella）,足球
153,Siu到手酸！C罗职业生涯61次上演帽子戏法,沙特联第16轮，利雅得胜利4-0瓦赫达麦加，38岁C罗狂轰四球。据统计，C罗职业生涯共61次上演帽子戏法。（Cinderella）,足球
154,C罗全场数据：9次射门进4球 评分9.7分MVP,沙特联第16轮，利雅得胜利4-0大胜瓦赫达麦加。全场比赛，C罗9次射门6次射正，完成大四喜，传球成功率81%，2次关键传球，错失1次得分机会。C罗sofascore评分为9.7分，全场最高。（Cinderella）,足球
155,沙特联-C罗上演大四喜！利雅得胜利4-0麦加,北京时间2月10日凌晨1点30分，沙特超级联赛第16轮，利雅得胜利4-0战胜瓦赫达麦加。第21分钟，加里卜送出直塞，禁区左侧停球后左脚推射远角，主队门将扑了一下还是无法阻挡皮球进网，利雅得胜利1-0。第40分钟，纳杰伊中场接队友后场的长传稍作调整后送出直塞，C罗高速插上右肋进禁区，面对主队门将推射远角进网。利雅得胜利2-0。第52分钟，利雅得获得点球，C罗命中点球，利雅得胜利3-0。第61分钟，C罗接队友右路直塞高速插上，禁区线上抽射被扑，他自己补射进网，利雅得胜利4-0。利雅得胜利（4231）：44-阿奇迪/2-哈纳姆、3-马杜（67’阿尔贾扎尼）、5-阿卜杜拉-阿姆里、13-科南（76’27-卡谢什）/17-哈巴利（67’19-哈桑）、18-路易斯-古斯塔沃/77-马沙里波夫（83’16-马兰）、14-纳杰伊（75’78-阿劳杰米）、29-加里卜/7-C罗瓦赫达麦加（4231）：13-阿蒂亚/23-库尔迪（76’28-贾扎尼）、2-马基（63’42-贾扎尼）、6-杜阿尔特、27-豪萨维/87-安塞尔莫、4-巴什文/76-法伊尔、80-纳贾伊（63’24-诺尔）、90-哈姆迪（46’74-卡里姆）、10-罗德里格斯（74’艾萨）（Cinderella）,足球
156,马拉多纳被问国足支支吾吾？ 背后真相 国足又被玩,网上一个“经典”的玩梗儿采访片段：马拉多纳被问到国足怎样才能冲进世界杯，结果球王支支吾吾答不出一个词儿。那是一次恶搞，真实的情况是，2018年11月27日，马拉多纳刚担任墨西哥球队多拉多斯主教练不久，接受ESPN记者的采访：记者：迭戈，你直观看了很多场墨西哥甲级联赛，有了近距离的观察和了解，那么你对墨西哥联赛的水平怎么看？马拉多纳：不……呃……LA………EM……（cby）,足球
157,C罗签名球衣拍出63万人民币 用于土耳其地震救灾,土耳其遭遇地震灾害，不少球员拿出收藏进行拍卖，为灾区筹款。一件C罗亲签的球衣，在拍卖中为灾区筹集了约63万人民币的善款。（cby）,足球
158,足坛名帅布拉泽维奇去世 曾缔造克罗地亚黑马神话,"克罗地亚一代名帅、米洛斯拉夫·布拉泽维奇因病去世，享年87岁。布拉泽维奇1935年2月10日（Miroslav ""Ćiro"" Blažević）出生于南斯拉夫特拉弗尼克（现属波黑）的一个克罗地亚族家庭。南斯拉夫解体后，布拉泽维奇于1994年接手于1991年成立的克罗地亚国家足球队，同年率队以资格赛第一名进入英格兰欧锦赛决赛圈，并在96年欧锦赛小组赛先后战胜土耳其和卫冕冠军丹麦，提前一轮晋级八强，四分之一决赛不敌德国，也为该国第一次洲际级大赛交出一份满意的答卷。1997年，布拉泽维奇率领克罗地亚在世界杯附加赛中击败乌克兰，历史上首次进入世界杯决赛圈。1998年法国世界杯，布拉泽维奇率领克罗地亚从小组突围，并在首场淘汰赛击败罗马尼亚进入八强。四分之一决赛再遇德国，克罗地亚以3比0的比分战胜了96欧洲杯冠军，令足坛震惊。在半决赛中，克罗地亚1比2不敌最后的冠军东道主法国，并在三四名决赛中2比1击败荷兰，最终获得世界杯第三名，缔造了足坛黑马神话，并涌现出苏克、博班等才华横溢的球员，成就该国足球“黄金一代”，也让布拉泽维奇的声望达到前所未有的高度。在2000年辞去克罗地亚国家队教练一职后，布拉泽维奇执教过（以下不分时间先后）伊朗国家队、波黑国家队、中国国奥队、上海申花、克罗地亚本国最高级别联赛劲旅萨格勒布迪纳摩、斯普利特海杜克、奥西耶克、扎达尔、NK萨格勒布等俱乐部。克罗地亚足协、欧足联、亚足联等多家官方机构、克罗地亚国家男子足球队现任主教练达利奇、以莫德里奇为代表的足坛知名人士在官方网站及个人社媒上对布拉泽维奇的离世表示哀悼。（佟恒）",足球
159,梅西哥哥：巴萨因为梅西才出名 之前没人知道巴萨,梅西哥哥马蒂亚斯日前爆出争议言论，他在社媒直播时说：巴萨是因为梅西才出名，梅西之前没人知道巴萨，都只知道皇马。事情发酵后，梅西哥哥出来道歉：我只是在和儿子和朋友们开玩笑，向所有人道歉，尤其是巴萨球迷。梅西团队对此发声：这只是他的个人言论，不代表梅西。（cby）,足球
160,法国杯1/8决赛 巴黎1-2遭马赛淘汰,法国杯1/8决赛：巴黎1-2遭马赛淘汰，桑切斯点球打破僵局，内马尔助攻拉莫斯扳平比分，马利诺夫斯基世界波锁定胜局，在刚刚结束的法国杯法国国家德比中，巴黎1比2不敌马赛，止步8强。（佟恒）,足球
161,梅西VS马赛数据：4次射门0射正 赛后评分6.9,巴黎圣日耳曼1比2负马赛，被淘汰出法国杯。梅西VS马赛数据：90分钟、4次射门、0次射正、6次过人3次成功、触球86次、传球58次成功46次、创造机会2次、被犯规1次。赛后评分6.9。至今个人对阵马赛3场，梅西0球0助攻。（cby）,足球
162,英超-拉什福德桑乔破门瓦拉内乌龙 曼联2-2利兹联,北京时间2月9日凌晨04点，英超第8轮补赛，曼联主场2-2战平利兹联。第1分钟，尼奥托和班福德踢墙配合后、尼奥托大禁区线前右脚低射，球飞入左下角，曼联0-1落后。第48分钟，尼奥托传球，萨默维尔插上禁区左肋底线处传中，球碰瓦拉内偏转入网，曼联0-2利兹联。第62分钟，达洛特右路传中，拉什福德10码处头球破门，曼联1-2落后。第70分钟，桑乔左路斜塞，卢克-肖插上禁区左肋传中被挡出，桑乔停球后左肋10码处射门得分，2-2平。曼联（4231）：1-德赫亚/20-达洛特（82’ 12-马拉西亚）、19-瓦拉内、6-马丁内斯、23-卢克-肖/15-萨比策（82’ 2-林德洛夫）、17-弗雷德/10-拉什福德、8-B费、49-加纳乔（59’ 28-佩里斯特里）/27-韦格霍斯特（59’ 25-桑乔）利兹联（4231）：1-梅斯里尔/2-艾林、5-科赫、39-沃贝尔、21-斯特鲁伊克（23’ 3-菲尔波）/12-亚当斯、28-麦肯尼（90’ 49-约瑟夫）/23-西斯特拉（8’ 10-萨默维尔）、11-哈里森（63’ 7-阿伦森）、29-尼奥托（90’ 42-萨姆-格林伍德）/9-班福德（63’ 24-鲁特尔）（Cinderella）,足球
163,法国杯-内马尔助攻拉莫斯破门 巴黎1-2遭淘汰,北京时间2月9日凌晨4点，22/23赛季法国杯1/8决赛，巴黎客场1-2负于马赛，无缘晋级。29分钟拉莫斯禁区内背后撞倒云代被吹点球，桑切斯骗倒多纳鲁马将球推入球门右下角。1-0，马赛首开纪录。上半场补时第2分钟，内马尔左侧角球传中，拉莫斯前点头球破门，1-1。58分钟阿莱克西斯-桑切斯禁区右侧推射被挡出，马利诺夫斯基禁区弧内抽射破门。2-1。马赛（3-4-3）：1-保-洛佩斯/2-姆本巴、4-吉戈特、3-科拉西纳茨（63’12-卡博雷）/9-云代尔（86’14-奥纳西）、5-隆吉耶、8-韦勒图、7-克劳斯/6-贡多齐、10-阿莱克西斯-桑切斯（90’15-维克托-维蒂尼亚）、11-马利诺夫斯基巴黎圣日耳曼（4-1-3-2）：1-多纳鲁马/2-阿什拉夫、5-马基尼奥斯、4-拉莫斯、3-努诺-门德斯/9-达尼洛-佩雷拉（63’19-扎伊尔埃梅里）/8-法比安-鲁伊斯、7-维蒂尼亚（63’15-埃基蒂克）、6-维拉蒂（76’18-索莱尔）/10-梅西、11-内马尔（Cinderella）,足球
164,世俱杯-巴西双子星破门 皇马4-1开罗国民进决赛,北京时间2月9日凌晨3点整，2023年世俱杯半决赛展开角逐，皇家马德里4-1战胜开罗国民。第41分钟，麦瓦利后场停球失误，维尼修斯机警断球，随后面对门将轻巧挑射入网，开罗国民0-1皇家马德里下半场第45分钟，莫德里奇直传，罗德里戈转身打门被谢纳维扑出，巴尔韦德跟进扣球变向推射破门，开罗国民0-2皇家马德里第64分钟，卡马文加在禁区内绊倒埃尔萨哈特，主裁判吹罚点球。第65分钟，马洛尔主罚点球得分，开罗国民1-2。第93分钟，皇马的双人配合，塞巴略斯脚后跟做球，罗德里戈门前轻松挑射得手，开罗国民1-3皇家马德里！第97分钟，阿拉巴主罚任意球开出第一点被解围，阿里瓦斯禁区内调整后低射得分，开罗国民1-4皇家马德里。开罗国民首发：1-谢纳维，4-麦瓦利，24-阿卜杜勒莫南，21-马卢尔，30-哈尼，15-迪昂（60’8-法特希），14-艾尔萨哈特（74’27-塔赫尔），17-艾苏里亚，9-阿卜杜卡迪尔，19-阿夫沙（87’7-卡雷巴），10-谢里夫（60’23-塔乌）皇家马德里首发：13-卢宁，12-卡马文加，22-吕迪格，4-阿拉巴，6-纳乔，18-琼阿梅尼，8-克罗斯（76’19-塞巴略斯），10-莫德里奇（94’16-奥德里奥索拉），20-维尼修斯（97’33-阿里瓦斯），15-巴尔韦德，21-罗德里戈（94’24-马里亚诺）（Cinderella）,足球
165,利雅得新月3比2战胜弗拉门戈 挺进世俱杯决赛,世俱杯半决赛，亚冠冠军利雅得新月3-2战胜南北冠军弗拉门戈，挺进决赛！他们的对手将是皇马和开罗国民之间的胜者。（佟恒）,足球
166,世俱杯-利雅得新月3-2弗拉门戈杀进决赛,世俱杯半决赛，亚冠冠军对决南美解放者冠军。最终新月爆冷以3-2战胜了巴西劲旅，杀入决赛。他们在决赛中的对手，将在皇马与开罗国民之间产生。（Cinderella）,足球
167,意甲-弗拉霍维奇2射1传 尤文3-0萨勒尼塔纳,北京时间2月8日凌晨3：45分，2022-2023赛季意甲第21轮，尤文3-0战胜萨勒尼塔纳。第26分钟，米雷蒂在禁区右路准备接队友横敲时，被卡维利亚从身后放倒，主裁判判罚点球。弗拉霍维奇走上点球点，他选择劲射打向球门右路，尤文图斯1-0领先！第45分钟，拉比奥右路45度传中被防守球员解围，弗拉霍维奇禁区中路凌空抽射没有打上力量，科斯蒂奇禁区左路跟进垫射破门，尤文图斯2-0扩大领先优势！第47分钟，萨勒尼塔纳后防在后场倒脚时被法焦利断球，法焦利直塞，弗拉霍维奇插上得球，进入禁区后推射破门，尤文图斯3-0！萨勒尼塔纳（442）：13-奥乔亚/6-桑比亚，2-布隆，15-埃孔，3-布拉达里奇（59’9-博纳佐利）/41-卡维利亚（70’8-博希宁），18-拉萨纳（79’20-卡斯塔诺斯），10-维列纳（45’66-洛瓦托），87-坎德雷瓦/28-迪亚，99-皮亚特克（70’22-齐尔尼戈伊）尤文图斯（352）：1-什琴斯尼/12-桑德罗，6-达尼洛，3-布雷默/17-科斯蒂奇（61’11-夸德拉多），2-德西利奥（79’43-伊令），25-拉比奥/，20-米雷蒂（42’44-法乔利），5-洛卡特利/22-迪马利亚（61’7-基耶萨），9-弗拉霍维奇（79’18-基恩）（Cinderella）,足球
168,曼联失中场悍将仍实力碾压 数据示轻取利兹联,北京时间2月9日凌晨4点，英超迎来第8轮的补赛，曼联主场迎战利兹联。根据竞彩官方开出的数据来看，曼联有望捍卫老特拉福德，主场2-0完胜对手。近期英超并不太平，英超裁定曼城多次违反财务规定，蓝月亮也有可能面对一些列的制裁，包括扣分甚至降级的处罚。目前在英超积分榜上，阿森纳50分位居第一，曼城45分、曼联42分分列第二和第三。如果曼城真受到比较严厉的惩罚，那么曼联将成为本赛季争冠的第二大热门。世界杯结束后，曼联三线作战仅仅输了一场比赛，还是客场2-3不敌阿森纳，这支红魔在战术和信心层面都有着明显的提升。在C罗离队、卡塞米罗加盟以及拉什福德状态提升的推动之下，曼联在球场上表现得更加默契和灵动。上一轮面对水晶宫，尽管全队发挥不俗拿下比赛，但却付出了惨痛的代价，卡塞米罗因锁喉动作被红牌罚下，还有追加停赛的可能。在埃里克森已经伤缺的情况下，卡塞米罗的停赛对红魔来说无疑是雪上加霜。相比于曼联的势头，利兹联的近况就显得比较糟糕了。本场比赛之前，他们刚刚解雇了自己的主教练马什，因为球队已经7轮不胜徘徊在降级区附近，目前新帅的寻觅工作也并不顺利。接下来他们将面对和曼联的两场联赛“背靠背”，分别在周三和周日，如果这两场比赛均无法抢分，那么保级道路上他们将显得十分被动。竞彩官方为本场比赛开出了1.30（曼联胜）、4.50（平局）、6.75（利兹联胜）的赔付数据，并且为半全场“胜胜”开出了1.87的赔率，这也说明曼联能较为轻松地拿下这场比赛，并且有望在半场就取得领先。另外从几个比分赔付上看，2-0的奖金为1赔7最低，1-0和2-1的奖金则为1赔7.25，在同城死敌曼城如今面对较大舆论时，曼联一定不会错过这个赶超的机会，对于这场胜利也将势在必得。（料如是）,足球
169,荷甲第20轮 费耶诺德绝平埃因霍温,荷兰足球甲级联赛第20轮，焦点战费耶诺德绝平埃因霍温，继续领跑积分榜。费耶诺德 2-2 埃因霍温两只老牌劲旅的对决！领头羊费耶诺德主场对阵暂排名第4的埃因霍温。第8分钟，西蒙斯中路直塞，艾尔-加齐右路推射得分，埃因霍温领先。第68分钟，小阿扎尔晃过对方后卫抽射一气呵成，埃因霍温2-0。第81分钟，费耶诺德替补上场的伊朗前锋贾汉巴赫什头球扳回一球。终场前，贾汉巴赫什世界波梅开二度！少打一人的费耶诺德2-2绝平埃因霍温，继续领跑积分榜。其他比赛福图纳锡塔德0-0鹿特丹斯巴达福伦丹1-1阿尔克马尔格罗宁根1-1特温特阿贾克斯5-0坎布尔埃门2-2维特斯前进之鹰1-0奈梅亨乌德勒支1-0海伦芬SBV精英0-0瓦尔韦克荷甲积分榜1. 费耶诺德 (43) 2. 阿尔克马尔 (41) 3. 阿贾克斯 (40) 4. 埃因霍温 (39) 5. FC 特温特 (36)（佟恒）,足球
170,葡超第19轮综述 本菲卡四连胜领跑,葡萄牙超级联赛第19轮比赛战罢，本菲卡、波尔图两强双双取胜，本菲卡多赛两轮11分优势领跑积分榜。本菲卡3-0卡萨皮亚第35分钟，内雷斯左路底线倒三角传中，若昂-马里奥中路推射首开纪录。第43分钟，格里马尔多左路助攻若昂-马里奥梅开二度。本菲卡半场2比0领先。下半场第71分钟，亚历山大-巴赫带球推进至禁区前沿后左脚远射得分。最终本菲卡队3球完胜，取得联赛四连胜。波尔图2-0维泽拉波尔图主场迎战维泽拉。第41分钟，埃万尼尔松左路传中，佩佩破门得分。第86分钟，23岁小将若昂-马里奥右路传中，塔雷米一蹴而就。波尔图2-0维泽拉。其他比赛圣克拉拉2-2博阿维斯塔查维斯2-1马里迪莫布拉加4-1法马利康埃斯托里尔0-1吉马良斯维森特1-1阿罗卡里奥阿维0-1葡萄牙体育波尔蒂芒尼斯1-0费雷拉（佟恒）,足球
171,世俱杯夺冠赔率:皇马低赔领跑 弗拉门戈有机会,北京时间2月8日凌晨，世俱杯半决赛将开战，两场对阵分别为弗拉门戈vs希拉尔、开罗阿赫利vs皇马，机构也即时更新了赛事的夺冠赔率。最新的榜单中，皇马1赔1.3排名榜首，弗拉门戈1赔3.5位居第二，而希拉尔和开罗阿赫利均为1赔21。从目前的夺冠赔率来看，本届世俱杯决赛大概率将是皇马对阵弗拉门戈，且皇马占据一定优势，但对比1.3和3.5的夺冠赔付数据，弗拉门戈也并非完全没有机会。西甲豪门皇马在世俱杯的战绩非常出色，此前4次参赛全部夺冠，但是球队近期状态不佳，近3轮西甲仅取得1胜1平1负，落后榜首巴萨已有8分。而除了本周要进行的世俱杯，皇马未来还有欧冠1/8决赛、西班牙国王杯半决赛、西甲等多条战线的作战任务，对于球队的板凳深度有极大考验。本场对阵开罗阿赫利的半决赛，本泽马、库尔图瓦两大主力缺席，中卫米利唐也并未随队出征。弗拉门戈是上赛季的南美解放者杯冠军，球队以不败战绩夺冠。在世俱杯赛场，继2012年的科林蒂安之后，南美球队已连续9年没有获得冠军，弗拉门戈肩负着捍卫南美足球荣耀的重任。本场半决赛，弗拉门戈对阵希拉尔，双方在2019年有过一次交锋，当时弗拉门戈3-1战胜对手。需要注意的是，弗拉门戈全队身价近乎4倍于对手，整体实力相对更强。希拉尔和开罗阿赫利的夺冠赔率均为1赔21，与皇马、弗拉门戈相差甚远，球队实力上存在差距。而本届世俱杯决赛将在北京时间2月12日进行，结果如何我们拭目以待！（小桐）,足球
172,英超主帅离任赔率：瓜帅从榜末蹿升至第二,曼城遭英超联赛指控违反多项财务规则，这可能影响瓜迪奥拉在曼城的未来。英超主帅离任赔率更新，原先位于榜末的瓜帅蹿升至第二。英超主帅离任赔率：1、纳森-琼斯（南安普顿），1.362、瓜迪奥拉（曼城），6.03、加里-奥尼尔（伯恩茅斯），8.54、波特（切尔西），105、罗杰斯（莱斯特），116、克洛普（利物浦），157、莫耶斯（西汉姆），178、无人离任，269、维埃拉（水晶宫），3410、库珀（诺丁汉森林），41（Cinderella）,足球
173,瓜迪奥拉：如果我被高层欺骗了 我第二天就离开,曼城因财务违规面临扣分甚至被逐出英超，蓝月亮主帅曾在去年对此事发表过看法。瓜迪奥拉说：“当外界说我们什么或者指责我们什么时，我会要求他们告诉我内情，我告诉他们，如果你们骗我，那第二天我就不在这儿了。我会离开，而且你们再也不是我的朋友。（Cinderella）,足球
174,英超裁定曼城违反财务规定 将遭受罚分或降级处罚,据《泰晤士报》透露，英超展开了长达4年的调查，指控曼城在长达9个赛季中有超过100项违规行为，曼城可能受到一系列制裁，包括罚分，甚至被勒令降级。不过，这样的局面曼城并非没有面对过。2020年欧足联曾经宣布，曼城违反财政公平政策要对其欧战禁赛两年，但曼城上诉到国际体育仲裁法庭并成功推翻处罚，只是缴纳了一千万欧元的罚款。（Cinderella）,足球
175,官方：英超利兹联主帅马希下课 本赛季第8位,2月6日，英超利兹联俱乐部官方宣布，解雇一线队主帅马希，新帅还在寻找当中。马希也成为本赛季英超第8位离任主帅，此前有波特（布莱顿）、图赫尔（切尔西）、杰拉德（维拉）、拉热（狼队）、兰帕德（埃弗顿）、帕克（伯恩茅斯）、哈森许特尔（南安普顿）。（Cinderella）（Cinderella）,足球
176,英超夺冠赔率阿森纳重回第1 全因曼城输球衬托,北京时间2月6日，英超第22轮结束了全部的较量。其中本轮焦点战热刺1-0击败卫冕冠军曼城，埃弗顿1-0战胜阿森纳，两支争冠队伍均没能在此轮得分。赛后机构开出的最新夺冠赔率中，阿森纳降至1赔1.72重回领跑地位，曼城1赔2.37紧随其后，曼联则高达1赔21。英超第22轮焦点战中，热刺在主场1-0战胜曼城，第15分钟凯恩破门，这粒进球是凯恩在英超的第200球，也是他为热刺打进的第267球，凯恩超越队史传奇格里夫斯，成为热刺历史第一射手。不过与此同时，他们也为本轮输球丢分的同城死敌阿森纳保住了积分榜优势。在2月4日的比赛中，阿森纳客场0-1负于埃弗顿，终结了13场不败的好成绩，赛后曼城夺冠赔率1赔1.9反超了阿森纳1赔2.1重回第一，谁料在对阵热刺中曼城也客场折戟，再度让出夺冠赔率的榜首位置。曼联赛本轮比赛中主场2-1拿下水晶宫，成功追回了3分，目前他们在积分榜上排名第三，距离第二名曼城还有3分差距，距离第一名阿森纳还有7分差距，不过他们比阿森纳多赛一场，夺冠希望仍然不大。值得一提的是，目前阿森纳只赛20场，比曼城少赛一场，而未来他们要进行的补赛中，一场是本轮的冤家埃弗顿，是复仇还是再度折戟直接关系到积分榜上的领先程度，而另一场补赛则是2月15日对阵曼城，这场比赛更可能直接关系到积分榜排名，不得不说，英超争冠大戏才刚刚开始。第22轮赛后的英超夺冠赔率：1、阿森纳 1.722、曼城 2.373、曼联 214、纽卡斯尔 1015、热刺 4016、利物浦 5017、切尔西 10017、布莱顿 1001（塔奎利）,足球
177,西甲-拉菲尼亚阿尔巴传射 巴萨3-0塞维利亚,北京时间2月6日凌晨，西甲第20轮，巴塞罗那主场3-0大胜塞维利亚。第58分钟，凯西禁区送出助攻，阿尔巴推射破门，帮助巴萨1-0领先。第71分钟，拉菲尼亚禁区送出助攻，加维推射空门得手，帮助巴萨2-0扩大比分。第79分钟，阿尔巴助攻拉菲尼亚破门，帮助巴萨3-0锁定胜局。巴萨首发：1-特尔施特根、4-阿劳霍（80‘17-马科斯-阿隆索）、23-孔德、15-克里斯滕森、18-阿尔巴（84’28-巴尔德）、5-布斯克茨（8‘19-凯西）、6-加维（80‘10-法蒂）、8-佩德里、21-德容、22-拉菲尼亚（84’11-费兰-托雷斯）、9-莱万塞维利亚首发：13-布努、2-蒙铁尔、22-巴代、4-雷基克、19-阿库尼亚（64‘5-奥坎波斯）、6-古德利、18-帕普-盖伊（83’20-费尔南多）、10-拉基蒂奇、8-约尔丹、21-奥利弗-托雷斯（46‘17-拉梅拉）、15-恩内斯里（46’25-布莱恩-希尔）（Cinderella）,足球
178,意甲-恰10助劳塔罗头球破门 国际米兰1-0AC米兰,北京时间2月6日凌晨3点45分，2022-23赛季意甲联赛第21轮迎来米兰德比，国际米兰1-0战胜AC米兰。第34分钟，恰尔汗奥卢将左侧角球开到禁区，前点的劳塔罗力压克亚尔头球攻门，塔塔鲁萨努扑救不及，国米1-0米兰。国际米兰首发：24-奥纳纳，37-什克里尼亚尔，95-巴斯托尼，15-阿切尔比，36-达米安，32-迪马尔科（70’8-戈森斯），23-巴雷拉（93’14-阿斯拉尼），22-姆希塔良（70’77-布罗佐维奇），20-恰尔汗奥卢（88’5-加利亚尔迪尼），9-哲科（70’90-卢卡库），10-劳塔罗-马丁内斯AC米兰首发：1-塔塔鲁萨努，46-加比亚（70’28-佳夫），20-卡卢卢，24-克亚尔（85’12-雷比奇），19-特奥，2-卡拉布里亚（54’56-萨勒马科尔斯），33-克鲁尼奇，30-梅西亚斯（45’10-迪亚斯），8-托纳利，27-奥里吉（54’17-莱奥），9-吉鲁（Cinderella）,足球
179,英超-凯恩破门加冕队史射手王 热刺1-0曼城,北京时间2月6日凌晨0点30分，英超联赛第22轮，热刺主场1-0战胜曼城。第15分钟，罗德里被赫伊别尔断球，后者在禁区内横传，无人盯防的凯恩右脚推射破门，热刺1-0曼城。这粒进球是凯恩在英超的第200球，也是他为热刺打进的第267球，凯恩超越队史传奇格里夫斯，成为热刺历史第一射手。热刺出场阵容：1-洛里、17-罗梅罗、15-戴尔、33-本-戴维斯、12-埃默森、5-霍伊别尔、30-本坦库尔、14-佩里西奇（79’ 19-塞塞尼翁）、21-库卢塞夫斯基（88’ 6-达文森-桑切斯）、7-孙兴慜（84’ 38-比苏马）、10-凯恩曼城出场阵容：31-埃德森、6-阿克、25-阿坎吉、2-沃克、82-刘易斯、16-罗德里、20-B席（84’ 8-京多安）、10-格拉利什、26-马赫雷斯（59’ 17-德布劳内）、9-哈兰德、19-阿尔瓦雷斯（Cinderella）,足球
180,德甲-科曼2球穆夏拉一条龙 基米希染红拜仁4-2胜,北京时间2月6日0时30分，德甲第19轮里，拜仁慕尼黑客场4-2战胜沃尔夫斯堡。第9分钟，科曼从左路带球内切后传中，禁区后点的穆勒飞身垫射没碰到球，但也晃到了门将，卡斯特尔斯扑救不及，皮球直接飞进远角，拜仁1-0领先狼堡。第14分钟，坎塞洛在前场右侧45度传中，禁区内无人防守的科曼精彩的凌空抽射将球打进，拜仁2-0领先狼堡。第19分钟，基米希将前场左侧任意球开入禁区，人群中穆勒高高跃起头球攻门得手，拜仁3-0领先狼堡。第44分钟，奥塔维奥在禁区前直塞，替补出场的卡明斯基小角度推射远角，索默扑救不及，狼堡1-3落后拜仁。第54分钟，基米希战术犯规，放倒了对方的阿诺德，得到了本场比赛第二张黄牌被罚下场，拜仁只剩10人。第73分钟，穆西亚拉在前场右路接球连续过人如入无人之境，他在禁区前甩开4人防守低射破门，拜仁4-1领先狼堡第81分钟，巴库在前场右路45度低平球直塞，卢卡斯-恩梅查在禁区内停球倚住后卫，跟上的斯万贝里右脚大力抽射破门，狼堡2-4落后拜仁。沃尔夫斯堡（4231）：1-卡斯特尔斯/20-巴库、3-博尔瑙、5-范德文、6-奥塔维奥（66‘40-帕雷德斯）/22-恩梅沙、27-阿诺德（74’31-格哈特）/39-维默尔（66‘33-马尔穆什）、32-斯万贝里、4-拉克鲁瓦（30’16-卡明斯基）/23-温德（74‘10-卢卡斯-恩梅沙）拜仁慕尼黑（4231）：27-索默/22-坎塞洛（78‘23-布林德）、5-帕瓦尔、4-德里赫特、19-阿方索-戴维斯/6-基米希、8-格雷茨卡/42-穆夏拉（78’万纳）、10-萨内60‘44-斯塔尼希奇）、11-科曼（55’7-格纳布里）/25-穆勒（60‘39-特尔）（Cinderella）,足球
181,西甲-纳乔乌龙 阿森西奥失点 皇马爆冷0-1马洛卡,北京时间2月5日晚21时，西甲联赛第20轮，皇马客场0-1负于马洛卡。第13分钟，罗德里格斯左路传中，穆里奇在禁区前点和纳乔争顶形成吊射，卢宁站位靠前目送足球飞进球门远角，马洛卡1-0！第58分钟，皇马长传球，维尼修斯在禁区左侧停球后被马洛卡门将拉伊科维奇扑倒，主裁判吹罚点球。第59分钟，阿森西奥主罚点球被拉伊科维奇扑出。皇马首发：13-卢宁、2-卡瓦哈尔、22-吕迪格、6-纳乔、12-卡马文加、15-巴尔韦德（65‘ 10-莫德里奇）、18-琼阿梅尼（71’ 4-阿拉巴）、19-塞巴略斯（71‘ 8-克罗斯）、11-阿森西奥（71’ 24-马里亚诺）、20-维尼修斯、21-罗德里戈马洛卡首发：1-拉伊科维奇、2-纳斯塔西奇、15-巴勃罗-马菲奥、18-海梅-科斯塔、20-乔瓦尼-冈萨雷斯、21-拉伊洛、4-加拉雷塔（90+2‘ 8-格雷尼耶）、12-巴巴（78’ 16-巴塔利亚）、14-丹尼-罗德里格斯（67‘ 23-恩迪亚耶）、7-穆里奇、19-李刚仁（78’ 10-安东尼奥-桑切斯）（Cinderella）,足球
